ambitious_ADJ	2008	196629	73597
an	1995	22670428	77664
an	2004	40072940	139173
an	2005	39207777	137580
an	1983	13511776	49332
analysis	1982	1059098	35727
analyst	2006	94900	19617
an	2008	51481535	205785
analyzed_VERB	2005	220696	41974
anatomy_NOUN	1999	76567	14550
ancient_ADJ	1912	136016	9744
and	1758	475906	196
and	1834	8260820	2585
and	1857	15294421	4319
and	1897	26303594	9632
and	1907	35516156	13533
and	1899	31775704	11421
and	1913	33640014	14064
and	1918	25457371	12225
and	1923	28306424	11962
and	1924	26022332	11221
and	1930	29935432	13131
and	1949	38182853	15753
and	1953	36668386	15325
and	1961	58462173	25762
and	1963	67518848	29566
and	1965	75416215	32996
and	1969	90922330	40149
and	1972	95717747	43696
and	1978	99516964	45647
and	1981	105095792	46107
and	1975	94249675	43858
and	1980	105371029	47191
and	1983	113142247	49480
and	1987	133827228	57854
and	1988	139683063	60668
and	1989	147639419	64026
and	1990	159522343	69213
and	1996	199713148	82085
and	1997	204381676	84097
and	1994	182021348	76659
and	1999	228161635	91981
and	2000	255989520	103398
and	2002	285501930	117202
and	2004	341461347	139606
and	2005	334803358	138120
and	2006	358027403	148331
and	2008	470825580	206255
and_CONJ	1855	16258904	4404
and_CONJ	1859	15927317	4572
and_CONJ	1883	24264431	8091
and_CONJ	1896	26790103	9663
and_CONJ	1897	26285121	9632
and_CONJ	1902	33303445	12325
and_CONJ	1901	32480250	11922
and_CONJ	1906	35461686	13309
and_CONJ	1913	33618766	14064
and_CONJ	1919	28009516	12583
and_CONJ	1927	29411286	12559
and_CONJ	1944	19126439	8695
and_CONJ	1956	41631937	17453
and_CONJ	1960	53496264	24048
and_CONJ	1966	79116380	35239
and_CONJ	1968	91136093	40612
and_CONJ	1969	90838616	40149
and_CONJ	1981	104981666	46107
and_CONJ	1980	105260661	47191
and_CONJ	1989	147467779	64026
and_CONJ	1992	171289217	72388
and_CONJ	1993	169361353	71655
and_CONJ	1995	187458211	77886
and_CONJ	1994	181795151	76659
and_CONJ	1997	204128215	84097
and_CONJ	1999	227875315	91981
and_CONJ	2000	255677047	103398
and_CONJ	2001	259398607	104139
and_CONJ	2002	285145298	117202
and_CONJ	2004	341045795	139606
and_CONJ	2005	334407859	138120
and_CONJ	2006	357625732	148331
and_CONJ	2007	380846175	155460
and_CONJ	2008	470334485	206255
an_DET	1848	1198271	3643
an_DET	1872	1453131	4764
an_DET	1884	2275568	7900
an_DET	1899	3125559	11413
an_DET	1918	2709342	12215
an_DET	1954	4438086	16173
an_DET	1908	3620355	13814
an_DET	1988	16856778	60455
an_DET	1997	24779272	83760
an_DET	2007	43859569	154964
an_DET	2008	51454930	205785
ankle_NOUN	1983	19271	4873
another_DET	2006	6100175	143220
answers_NOUN	2004	468288	85459
antennae	1863	3961	86
any	1914	1773415	13852
any	1973	4092429	41741
any	1977	4018701	44439
any	1995	6781421	76933
any	2001	9405035	103009
any_DET	1948	1800710	14525
any_DET	1986	4897712	55384
any_DET	1907	1855814	13446
any_DET	2000	9188737	102339
apartment_NOUN	1865	8016	1560
anything_NOUN	2007	2557347	129198
apostles	2004	58844	9814
appears_VERB	1828	50602	2159
applied	1886	68046	5143
appointment_NOUN	2007	302370	59829
are	1984	21794669	51884
are_VERB	1978	17725733	45554
are_VERB	1992	30789289	72219
are	2003	52871219	126866
are_VERB	2002	48435040	117011
arguing_VERB	1995	97868	29579
as	1890	5055385	7006
as	1914	8223291	13961
as	1970	22788550	42013
as	1976	22880568	44745
as	1984	27781355	51981
as	1996	46756638	81977
as	2006	83745423	147836
as_ADP	1849	2562295	3539
as_ADP	1981	21236726	46013
as_ADP	1983	22780684	49389
as_ADP	2004	69142766	139279
aspect_NOUN	1993	357874	48273
at	1973	12772501	42379
at	1813	571594	1148
at	1983	15336505	49406
at	1985	16743742	53656
at_ADP	1956	6284813	17441
at	1992	23073412	72302
atomic	2005	176263	20817
attempt_NOUN	1848	32500	3090
attempted	1971	156877	28178
attractive	1964	67117	16048
authority	1997	878537	52417
away	1995	1973333	71588
awful	1872	11516	2476
years_NOUN	1968	2525592	38534
you_PRON	1970	5309508	33573
you_PRON	1983	8832745	39744
your	2004	16230375	123888
your_PRON	1938	595724	9236
was	1900	10054248	12161
was	1921	8176846	12633
was_VERB	1883	6573829	8071
wanting	2000	158517	48483
was_VERB	1949	10496557	15703
was_VERB	1955	11292740	16924
was_VERB	1981	24745049	45701
way	2001	7119659	101858
weight_NOUN	1870	51038	3856
well	1924	730516	11113
went	1878	157301	4744
we_PRON	1856	1455880	4708
we_PRON	1998	13970290	83153
were	1923	3019495	11905
were	1964	7801623	30347
were	1987	13432253	57136
were	2002	26360998	115087
were_VERB	1910	3548927	13192
were_VERB	1975	10100333	43404
wh	1856	18708	411
what	1889	708235	6400
what	1915	1021717	13031
what	1945	801960	9178
what_PRON	1938	1011227	11945
what_PRON	1988	5350818	58170
when	1908	2027943	13765
when	1961	3018104	25459
when	1993	8297968	70969
when_ADV	1995	9148305	77109
when_ADV	1886	1042644	6174
when_ADV	2007	20192116	154017
where	1980	2804753	46158
which	1805	738163	1054
which	1828	1893857	2320
which	1882	4566343	7293
which	1932	4545194	10925
which	1934	4577457	10760
which	1938	5284838	12470
which_DET	2008	56653810	203688
which_DET	1970	15037666	41833
while	1957	740892	18229
who	1893	1758146	8101
who	1971	5939013	39988
who	1973	5825049	40763
whom	1964	493870	23530
whom_PRON	1866	212019	4229
who_PRON	1888	1539598	6967
who_PRON	1937	1946850	12008
who_PRON	1980	6153966	45436
who_PRON	1995	11039115	75878
who_PRON	2006	21913482	144276
will_VERB	2005	20532815	136512
with_ADP	1955	9319228	16994
with	1881	4743771	6836
with	1905	7824879	12833
with	1994	41186015	76642
with_ADP	1978	22318281	45625
with_ADP	1991	35412108	68134
witnessed	1850	12835	2580
woo	1990	5461	3317
work	2006	9812598	144239
world	2003	5943158	119085
would_VERB	1967	5702260	36985
writing	1984	548217	39760
page_NOUN	2006	1425822	104860
pain_NOUN	2006	1536613	89930
pairs	1991	143881	24356
pales	1998	2844	2469
paradigm_NOUN	1999	150545	23921
parallels	2005	91392	31105
pamphlet_NOUN	1979	28367	7577
parent_NOUN	2003	483109	58197
parent_NOUN	2006	526135	66692
parking	2005	216617	35305
part	1916	701813	13137
part	1854	455968	4777
part	1939	721805	12022
part_ADJ	2001	149545	41524
partially	2007	279111	77956
particular	2008	3532585	180557
particular_ADJ	1988	1362943	54270
particular_ADJ	1998	2112760	76718
particularly_ADV	1972	641122	37482
partnership_NOUN	2006	362436	42418
patriotic	1879	6690	1631
pattem_NOUN	2004	6656	1060
passes	2006	276419	72777
passing	1936	76128	9761
pearls	2004	44210	17221
peculiar	2001	151855	40622
peer_ADJ	1988	23427	5416
peinture	2004	3113	846
pension_NOUN	2003	192176	20419
perfect	1991	310690	45848
perfect	2007	963483	120187
perhaps	2004	1901650	113346
person	1997	2332159	70766
personal_ADJ	1998	1482191	71643
personality_NOUN	1891	14041	2706
person_NOUN	1978	1058332	35635
persons	1963	396731	21185
persons_NOUN	1916	162823	9448
perspective	2004	917159	84235
petals_NOUN	1984	14518	3924
pitiful_ADJ	2007	37798	20983
places	1922	159312	12920
places	1939	121199	10365
plant_NOUN	1963	248664	15194
plants_NOUN	1993	548405	34267
plays_VERB	2006	317274	78792
plastic	1980	121612	15880
pleasure_NOUN	1812	27108	1193
pointed_ADJ	2004	62998	29609
poets_NOUN	1879	15402	2388
pointing_VERB	1998	148701	46316
points_NOUN	1996	908753	67319
poisoning	1875	4865	803
policy_NOUN	1994	1617133	43810
poles	1996	65904	20268
political	1871	57140	2871
politics_NOUN	2001	813626	49868
positioned_VERB	2005	131830	43074
portions	1978	69820	18519
position_NOUN	1872	118855	4398
positions	1927	35710	6571
possessing_VERB	1853	12016	3183
possible	1997	2511154	77929
postulated_VERB	1992	28282	10792
post_X	1856	3008	736
power	1994	2624834	65650
powers_NOUN	1997	466483	44710
postwar	1968	43732	6310
prefer_VERB	1953	33453	8452
present_ADJ	2004	2512709	121097
practical	2001	635981	73549
prefixed	1828	2239	662
presents_VERB	1992	217469	43220
presided_VERB	1941	6724	2135
president_NOUN	1973	192257	14686
pressure_NOUN	1973	516098	29850
presumed_VERB	2006	91793	36125
prevailed	1904	25692	6828
prevent	1783	2900	250
prevail_VERB	1949	15030	5468
prevent_VERB	1809	14842	1065
prevent_VERB	1873	45059	4007
prices	2003	650135	48707
prices	1992	537721	30200
pride_NOUN	1944	27911	4902
principles	2005	1008926	82281
principles_NOUN	1985	374522	34353
probably	1955	302340	15106
probably_ADV	2003	1868743	108816
probing	2008	43167	23260
problems_NOUN	1993	1777787	61621
proceed	1842	30859	2395
process_NOUN	1866	51551	3424
proclaim	1860	5482	1940
produced_VERB	1952	225895	12875
products_NOUN	1946	105301	7101
professor	1998	185384	32524
programs_NOUN	1995	941090	38486
program	1993	1439345	43256
programme_NOUN	1984	175985	12521
pronoun	2001	45526	6628
proper	2005	846509	101753
proportion_NOUN	1884	62652	5959
promoted	1959	21672	6578
proprietor_NOUN	1988	20023	6680
proved_VERB	1931	96414	9881
provided_VERB	2006	2137439	122559
prose_NOUN	1983	67474	9383
provider_NOUN	1999	129388	17095
purposes_NOUN	1963	269450	23193
puzzled_VERB	1999	38804	18905
sad	1997	143699	35712
salts	1947	27733	2100
same_ADJ	2005	7978702	133421
saved_VERB	1882	32977	5338
scapegoat_NOUN	2001	10956	6308
scarcely	2006	214041	40293
saw	1803	14782	805
scribe_NOUN	1987	8713	2592
seated	2006	224756	58928
sea_NOUN	1907	186778	10474
sedimentation_NOUN	1978	23468	2222
see	1896	635547	9424
seed_NOUN	1992	163848	22990
see	1938	727892	11825
seeds_NOUN	1975	81916	13822
see	1973	2405099	40487
seen	1855	197168	4298
seen_VERB	1841	121499	2970
seen_VERB	1914	392675	13188
sell	1980	155429	22857
sense_NOUN	2005	2948894	120108
service_NOUN	1897	168590	8310
sent	1995	726658	57692
services	1996	1376453	52513
sets	2003	656679	89857
sets_NOUN	1969	102047	20309
seven	2005	1012151	111862
sexual	1936	43546	2344
shack_NOUN	2003	25320	8657
shake	1970	34124	13704
shed	1935	15306	4777
she	1938	1142316	9452
shipping	1907	14772	3160
short_ADJ	1924	196448	10497
should	2002	9008390	112605
should	1975	3439791	42674
should_VERB	1966	3017128	34350
showed_VERB	1983	393159	37514
six	1991	852245	59745
sister	1936	56787	5983
skill_NOUN	1966	123525	20423
sliding_VERB	2006	111616	35882
small	1988	2194312	58383
small_ADJ	1985	1985769	51448
smallest	1899	19740	6323
so	1792	99137	490
so	1964	3831881	30217
so	1992	8303899	71442
so_ADP	2008	5233155	197912
social_ADJ	2005	5203736	99574
so_ADV	1972	4231493	42848
socioeconomic	1978	38473	6765
soldier	2006	303837	46523
sold_VERB	1930	88076	8159
sole	1906	38049	8416
some	1964	3297194	30298
some	2005	14374106	135762
some_DET	1966	3915339	34841
some_DET	1995	8188685	76869
some_DET	2007	16560782	153278
someone_NOUN	1953	64813	8247
something_NOUN	1934	242227	8992
something	1996	2131475	69704
something_NOUN	1950	340575	12819
something_NOUN	1979	864044	37029
somewhat_ADV	2008	1179112	154419
sometimes_ADV	1923	195210	10624
songs_NOUN	1961	50997	7353
soon_ADV	1976	528276	36714
sophistication_NOUN	1972	19488	9316
sought_VERB	1991	337043	43375
southern	1854	28598	2806
space	1994	1116686	62184
speaking	1991	348138	46533
special_ADJ	2006	1992528	132529
species_NOUN	1988	676718	24289
specifically_ADV	2001	452642	67076
spinal	1956	22067	1352
specimen	1932	24555	3296
spoke	1924	67270	6691
spot	2002	426588	71679
sputum	1921	4006	236
staff_NOUN	1987	504200	34859
stages	1983	245837	32221
standing_VERB	1908	89075	11325
standing_VERB	2006	853921	106237
starting_VERB	1949	38003	8780
stated	1999	550145	60070
static	1972	63077	15082
states_VERB	1909	17886	4788
staying_VERB	1995	97114	31995
steaming	2003	31714	15372
steel_NOUN	1963	178877	13359
steel_NOUN	1995	265781	30475
still_ADV	2006	6061727	142568
still_ADV	1963	1194891	28032
stock	1925	135777	7955
stock_NOUN	1951	164635	9627
stood	1991	487100	38655
stopping	1988	57791	22238
stormed	2003	26488	15031
straight	1905	76717	9197
stream	2004	468071	75307
stricken	1905	12087	4836
striven	2000	4846	3944
string	2002	470974	47540
strong	1996	1164732	73707
striven_VERB	2000	4712	3860
struck	1896	68363	7450
studies_NOUN	2008	2148134	118774
stuff	1969	43886	12381
style	1983	448730	32820
substantial	2005	557521	76046
succeeded	1953	64638	9481
successfully	2005	404956	83688
successfully	2007	442366	94190
such	1912	1667290	14240
such_ADJ	1915	1323184	13220
such_ADJ	1974	4116305	41614
sugar_NOUN	1834	9226	1022
sugar_NOUN	2002	360405	41739
sulfate	2004	56987	5487
summation	1957	6669	2061
sunny_ADJ	1911	9558	3686
sunrise	1978	9841	4705
superior	1863	34764	2913
supportive	1996	95529	26020
support_NOUN	2004	2313869	115153
supposed	1864	57827	3724
suppose_VERB	1877	58558	4722
surplus	1982	100730	13810
surprising_ADJ	2004	292947	78406
surrounding_VERB	2003	389098	81042
survey	2004	608586	68617
suspended_VERB	1940	20271	5079
surviving	1964	25562	8336
sweat_NOUN	1990	36360	12636
syncytial_ADJ	2007	5783	823
system	1978	2214027	40706
taboo	1988	16235	6415
taken	2003	2731264	117667
talking_VERB	1955	65716	8373
table	1992	898380	55451
tankard_NOUN	2008	6601	3194
technical_ADJ	1967	261839	24507
test	1914	117067	9703
testing	1941	23567	3952
than	1813	195421	1147
than	1909	1733699	12588
that	1805	1088622	1054
that	1859	5467298	4572
that	1904	12229752	13402
that	1913	11529966	14060
that	1915	10138492	13355
that	1929	9984690	12427
that	1976	33018411	44733
that	1987	46062583	57765
that	1988	48038618	60590
that	1969	31319644	40116
that	1991	54266288	68097
that	2003	114508195	126960
that	2005	121406620	137952
that	2006	130320510	148193
that_ADP	1909	7203766	12633
that_ADP	1987	27670795	57621
that_ADP	2000	51683626	102911
that_ADP	2006	73433983	147397
that_DET	1901	3909724	11912
that_DET	1905	3981429	12820
that_DET	1831	1112968	2456
that_DET	1970	11284904	41933
that_DET	1992	24644344	72168
that_DET	1998	32042844	87214
that_DET	2006	56498755	147996
that_DET	2005	53306178	137752
the	1812	9553750	1285
the	1814	9810716	1325
the	1830	19574597	2615
the	1834	18139679	2585
the	1837	20368550	2642
the	1855	36637585	4404
the	1842	21003238	2711
the	1866	32780450	4373
the	1874	37052711	5190
the	1875	37764809	5335
the	1882	48513673	7295
the	1888	46350938	7053
the	1897	59799852	9632
the	1903	72713978	12386
the	1900	76981555	12204
the	1905	78879284	12833
the	1911	78069188	13659
the	1918	60263229	12225
the	1921	70540548	12681
the	1923	65375274	11962
the	1935	64309864	11543
the	1937	68436463	12390
the	1941	59965849	10956
the	1936	66907756	12168
the	1946	65609856	12452
the	1942	57853835	10560
the	1943	49443526	9221
the	1948	82107482	14721
the	1953	86473827	15325
the	1954	89711993	16200
the	1958	107276947	19292
the	1959	112596468	20780
the	1962	153834281	27760
the	1964	159341151	30661
the	1966	188248416	35242
the	1968	212806186	40613
the	1969	210081520	40152
the	1972	217300372	43699
the	1974	207592735	42420
the	1976	214030703	44784
the	1978	218815437	45650
the	1979	224345909	47092
the	1977	217103442	45230
the	1981	225814013	46105
the	1984	255588136	52065
the	1989	311739989	64025
the	1991	325067557	68156
the	1992	358923608	72391
the	1993	350834653	71654
the	1994	372910301	76660
the	1995	385257148	77889
the	1996	407171496	82087
the	1997	417056012	84100
the	1998	435919307	87420
the	2002	576449431	117204
the	2003	630894003	127057
the	2007	749205383	155466
the	2008	927838975	206260
the_DET	1722	494975	96
the_DET	1778	1126251	211
the_DET	1804	6662008	1079
the_DET	1830	19574040	2615
the_DET	1809	7820658	1188
the_DET	1836	22432108	2951
the_DET	1843	24622023	2899
the_DET	1852	33803251	4461
the_DET	1854	41557007	4810
the_DET	1858	32593663	4108
the_DET	1864	29098042	4089
the_DET	1865	29964399	4265
the_DET	1866	32778466	4373
the_DET	1868	32329363	4509
the_DET	1875	37761980	5335
the_DET	1876	39865550	5691
the_DET	1879	38734349	5912
the_DET	1882	48509468	7295
the_DET	1883	53833802	8091
the_DET	1886	43083893	6194
the_DET	1896	60950486	9662
the_DET	1898	64544492	10193
the_DET	1899	70271732	11421
the_DET	1906	80914988	13309
the_DET	1904	80828190	13406
the_DET	1911	78062185	13659
the_DET	1920	80182434	14671
the_DET	1925	62538484	11608
the_DET	1928	68148296	12610
the_DET	1932	59216941	10940
the_DET	1939	69544311	12254
the_DET	1941	59956173	10956
the_DET	1943	49435666	9221
the_DET	1944	44495607	8695
the_DET	1950	91031198	15761
the_DET	1951	87726567	15418
the_DET	1955	94602869	16994
the_DET	1958	107257887	19292
the_DET	1962	153805697	27760
the_DET	1963	159907978	29568
the_DET	1961	138497555	25761
the_DET	1960	128073151	24048
the_DET	1964	159310687	30661
the_DET	1965	179182243	32997
the_DET	1966	188210728	35242
the_DET	1969	210036651	40152
the_DET	1973	209747631	42411
the_DET	1974	207541370	42420
the_DET	1975	209637433	43862
the_DET	1978	218756922	45650
the_DET	1985	261757138	53729
the_DET	1987	284859651	57853
the_DET	1988	295710406	60670
the_DET	1989	311631882	64025
the_DET	1992	358789958	72391
the_DET	1997	416888527	84100
the_DET	1999	464482116	91980
the_DET	1994	372762317	76660
the_DET	2001	524353805	104144
the_DET	2003	630639735	127057
the_DET	2004	677324599	139613
the_DET	2005	658028955	138131
the_DET	2006	703071992	148338
the_DET	2008	927556944	206260
their	1896	2697957	9642
their	1919	2640239	12557
their	1922	3067813	14708
their	1960	4943130	23544
their	1967	7779485	37323
their	1983	9702633	48984
their	2007	34821879	154639
their_PRON	1986	11232089	55794
their_PRON	2005	30031888	137149
their_PRON	1981	9154652	45638
theme_NOUN	1994	287950	39725
themselves	1930	318741	11981
then	1911	1105397	13503
then	1986	4080740	55036
then	1997	6473318	81989
then	2008	16874895	203001
then_ADV	1961	1771780	25126
there	1893	1364798	8185
there	1976	5244395	44193
there	1954	2237191	16052
there	1966	4455909	34754
therefore	2003	2114204	97294
these	1976	4862921	44322
these	1985	5868974	52801
they	1803	390508	940
they	1928	2723252	12542
they	1944	1846513	8655
they	1950	3422793	15582
they	1971	8112059	41252
they_PRON	1941	2298399	10862
they_PRON	1955	3634646	16849
they_PRON	2006	31413139	147285
thing_NOUN	1849	123253	3370
things	2007	4810259	138872
things_NOUN	1897	336516	8851
things_NOUN	1941	296181	9181
thinks_VERB	1992	154992	33834
third	1973	598252	38408
third_ADJ	2005	1705101	120831
thirty_NUM	1930	79117	9772
this	1877	2337631	5656
this	1897	3429979	9626
this	1914	4403885	13954
this	1937	3830013	12385
this	1983	13895642	49285
this	1965	10616511	32972
this	1985	15103821	53500
this	1995	22958005	77785
this	1997	24959946	84007
this	2006	44016200	148214
this_DET	1838	1461965	2813
this_DET	1873	2116541	4799
this_DET	1922	4553692	14773
this_DET	1958	6315023	19278
this_DET	1967	11570169	37592
this_DET	1990	19500653	69056
this_DET	2003	39084917	126939
those	1987	3714125	56378
those	2000	6851231	99692
those_DET	1758	25680	169
those_DET	1899	1008221	11338
those_DET	1988	3875380	59067
though	1923	420417	11084
thought	1842	106048	2610
thoughts	1950	68023	8171
thread_NOUN	2007	216647	52380
threat	2001	444871	59432
threatened_VERB	1970	94554	20384
three_NUM	1963	1338455	28846
threw	1963	48527	11143
through	1909	886655	12465
through	1936	823754	11971
thumping_VERB	2001	8154	5719
thus_ADV	1952	359209	13698
tire	1963	11535	4451
to	1783	502488	278
to	1828	6766940	2320
to	1842	8348186	2711
to	1872	12586657	4768
to	1888	17511379	7054
to	1930	25805185	13131
to	1964	57868235	30660
to	1965	65485805	32997
to	1969	78544220	40151
to	1970	81791679	42045
to	1978	84584638	45649
to	1979	87666389	47092
to	1984	101694726	52063
to	1987	114793941	57853
to	1990	136717364	69216
to	2003	275354197	127056
to	2006	310233245	148321
token	1995	63404	20411
told	1837	51975	2313
too	1907	600980	13081
top	1842	20225	1862
to_PRT	1813	3508895	1148
to_PRT	1825	7774360	2571
to_PRT	1841	9165739	3048
to_PRT	1846	10906306	3305
to_PRT	1856	15364412	4728
to_PRT	1860	14031091	4921
to_PRT	1891	18429925	7600
to_PRT	1908	30007720	13826
to_PRT	1863	9507820	3527
to_PRT	1890	17256573	7006
to_PRT	1922	29431649	14780
to_PRT	1928	25124554	12610
to_PRT	1945	18807724	9542
to_PRT	1962	55898874	27758
to_PRT	1963	58605239	29566
to_PRT	1967	72598577	37632
to_PRT	1968	79326024	40612
to_PRT	1973	79745829	42412
to_PRT	1990	136372037	69216
to_PRT	1992	146726534	72386
to_PRT	1993	145047909	71650
to_PRT	1995	160749436	77885
to_PRT	2000	221357628	103394
to_PRT	2002	250180196	117192
to_PRT	2003	274602676	127056
torch_NOUN	1969	12246	5312
toured	2008	22816	11409
towards	2005	1387784	82539
town	1863	68835	2803
traders	1913	14946	2850
tradition	2007	955054	83608
tranquillity_NOUN	2008	60868	25429
transaction_NOUN	2002	359643	26633
transfer	1972	249324	23883
transferred_VERB	2007	352039	76992
travel_NOUN	1984	115053	22610
travel_NOUN	1992	188455	33235
treatment	1984	872268	37983
tree	2005	988105	87797
trees	1923	116623	7668
trial	2002	738267	59599
trial_NOUN	1859	40972	3513
trials	2006	368795	49781
tribe_NOUN	1864	12513	1769
tributaries_NOUN	1986	10844	3339
trips	1908	5658	2317
trips	1995	88623	24948
trouble_VERB	1978	9161	5724
trust_NOUN	1985	172266	22608
truths	1942	8870	2274
trying_VERB	1976	288760	31536
two_NUM	1981	4475242	45490
types_NOUN	1937	133901	8127
